"marker","uniprot_id","BIOGRID_INTERACTION_ID","BIOGRID_ID_A","BIOGRID_ID_B","SYSTEMATIC_NAME_A","SYSTEMATIC_NAME_B","OFFICIAL_SYMBOL_A","OFFICIAL_SYMBOL_B","SYNONYMS_A","SYNONYMS_B","EXPERIMENTAL_SYSTEM","EXPERIMENTAL_SYSTEM_TYPE","PUBMED_AUTHOR","PUBMED_ID","ORGANISM_A","ORGANISM_B","THROUGHPUT","QUANTITATION","MODIFICATION","QUALIFICATIONS","SOURCEDB","marker_A","marker_B","marker_A_A","marker_B_B"
"CD36","P16671",2976967,114554,107386,"-","-","USP10","CD36","UBPO","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","Affinity Capture-Western","physical","Xia X (2020)",33197885,9606,9606,"Low Throughput","-","-","-","BIOGRID",NA,"CD36",NA,"CD36"
"CD36","P16671",3047124,107386,122794,"-","-","CD36","C3orf52","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","TTMP","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.999322467","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.999322467, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","CD36",NA,"CD36",NA
"CD36","P16671",3055867,107386,120098,"-","-","CD36","CROT","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","COT","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.992426311","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.992426311, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","CD36",NA,"CD36",NA
"CD36","P16671",3057789,107386,122562,"-","XXbac-BCX105G6.4","CD36","MBOAT7","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","BB1|LENG4|LPIAT|LRC4|MBOA7|OACT7|hMBOA-7","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.860996576","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.860996576, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","CD36",NA,"CD36",NA
"CD36","P16671",3675847,110240,107386,"-","-","LY6H","CD36","NMLY6","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","Reconstituted Complex","physical","Siepe DH (2022)",36178190,9606,9606,"High Throughput","-","-","CRISPR interaction screen|CRISPR screen|interaction confirmed by SRP or cell binding|interaction identified in a CRISPRa/magnetic cell sorting screen","BIOGRID",NA,"CD36",NA,"CD36"
"CD36","P16671",3675848,119450,107386,"-","-","NRN1","CD36","NRN|dJ380B8.2","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","Reconstituted Complex","physical","Siepe DH (2022)",36178190,9606,9606,"High Throughput","-","-","CRISPR interaction screen|CRISPR screen|interaction confirmed by SRP or cell binding|interaction identified in a CRISPRa/magnetic cell sorting screen","BIOGRID",NA,"CD36",NA,"CD36"
"CD36","P16671",3675849,116469,107386,"UNQ390/PRO725","-","SCRG1","CD36","SCRG-1","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","Reconstituted Complex","physical","Siepe DH (2022)",36178190,9606,9606,"High Throughput","-","-","CRISPR interaction screen|CRISPR screen|interaction confirmed by SRP or cell binding|interaction identified in a CRISPRa/magnetic cell sorting screen","BIOGRID",NA,"CD36",NA,"CD36"
"CD36","P16671",3675850,135334,107386,"-","-","VWC2L","CD36","-","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","Reconstituted Complex","physical","Siepe DH (2022)",36178190,9606,9606,"High Throughput","-","-","CRISPR interaction screen|CRISPR screen|interaction confirmed by SRP or cell binding|interaction identified in a CRISPRa/magnetic cell sorting screen","BIOGRID",NA,"CD36",NA,"CD36"
"CD36","P16671",3706520,107386,119007,"-","-","CD36","UBQLN1","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","DA41|DSK2|PLIC-1|UBQN|XDRP1","Affinity Capture-Western","physical","Li Y (2023)",37014234,9606,9606,"Low Throughput","-","-","-","BIOGRID","CD36",NA,"CD36",NA
"CD36","P16671",3706521,107386,114221,"-","-","CD36","VAMP8","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","EDB|VAMP-8","Affinity Capture-Western","physical","Li Y (2023)",37014234,9606,9606,"Low Throughput","-","-","-","BIOGRID","CD36",NA,"CD36",NA
"CD36","P16671",3706522,107386,114748,"-","-","CD36","SNAP29","BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3","CEDNIK|SNAP-29","Affinity Capture-Western","physical","Li Y (2023)",37014234,9606,9606,"Low Throughput","-","-","-","BIOGRID","CD36",NA,"CD36",NA
"CD37","P11049",2709043,107389,108327,"-","-","CD37","EMP1","GP52-40|TSPAN26","CL-20|EMP-1|TMP","Two-hybrid","physical","Luck K (2020)",32296183,9606,9606,"High Throughput","-","-","This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.","BIOGRID","CD37",NA,"CD37",NA
"CD37","P11049",2709044,107389,107401,"-","-","CD37","CD53","GP52-40|TSPAN26","MOX44|TSPAN25","Two-hybrid","physical","Luck K (2020)",32296183,9606,9606,"High Throughput","-","-","This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.","BIOGRID","CD37","CD53","CD37","CD53"
"CD37","P11049",2709045,107389,108971,"-","-","CD37","GJB1","GP52-40|TSPAN26","CMTX|CMTX1|CX32","Two-hybrid","physical","Luck K (2020)",32296183,9606,9606,"High Throughput","-","-","This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.","BIOGRID","CD37",NA,"CD37",NA
"CD37","P11049",2709046,107389,125477,"-","UNQ195/PRO221","CD37","LRRC3B","GP52-40|TSPAN26","LRP15","Two-hybrid","physical","Luck K (2020)",32296183,9606,9606,"High Throughput","-","-","This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.","BIOGRID","CD37",NA,"CD37",NA
"CD37","P11049",2709047,107389,128811,"-","-","CD37","LHFPL5","GP52-40|TSPAN26","DFNB67|TMHS|dJ510O8.8","Two-hybrid","physical","Luck K (2020)",32296183,9606,9606,"High Throughput","-","-","This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.","BIOGRID","CD37",NA,"CD37",NA
"CD37","P11049",2826982,106691,107389,"-","-","AGTR1","CD37","AG2S|AGTR1B|AT1|AT1AR|AT1B|AT1BR|AT1R|AT2R1|HAT1R","GP52-40|TSPAN26","Two-hybrid","physical","Sokolina K (2017)",28298427,9606,9606,"High Throughput","-","-","interaction identified using a modified split-ubiquitin membrane yeast two-hybrid (MYTH) assay","BIOGRID",NA,"CD37",NA,"CD37"
"CD37","P11049",2872312,109428,107389,"-","-","HNRNPH1","CD37","HNRPH|HNRPH1|hnRNPH","GP52-40|TSPAN26","Affinity Capture-RNA","physical","Uren PJ (2016)",26760575,9606,9606,"High Throughput","-","-","RIP-Seq|iCLIP","BIOGRID",NA,"CD37",NA,"CD37"
"CD37","P11049",2954664,117121,107389,"RP11-334P12.2","-","DDX58","CD37","RIG-I|RIGI|RLR-1","GP52-40|TSPAN26","Affinity Capture-RNA","physical","Wu SF (2020)",32513696,9606,9606,"High Throughput","-","-","-","BIOGRID",NA,"CD37",NA,"CD37"
"CD371","Q5QGZ9",1179311,127754,107130,"-","TRG8","CLEC12A","BNIP1","CLL-1|CLL1|DCAL-2|MICL","NIP1|SEC20|TRG-8","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.996173127","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.996173127, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179312,127754,115522,"-","-","CLEC12A","STX6","CLL-1|CLL1|DCAL-2|MICL","-","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.999966343","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.999966343, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179313,127754,121574,"-","RP3-337H4.5","CLEC12A","XPO5","CLL-1|CLL1|DCAL-2|MICL","exp5","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.999623286","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.999623286, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179314,127754,123353,"-","-","CLEC12A","COLEC12","CLL-1|CLL1|DCAL-2|MICL","CLP1|NSR2|SCARA4|SRCL","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.767657586","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.767657586, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179315,127754,119782,"-","GIG9","CLEC12A","STX18","CLL-1|CLL1|DCAL-2|MICL","Ufe1","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.996514474","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.996514474, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179316,127754,114903,"-","-","CLEC12A","GOSR1","CLL-1|CLL1|DCAL-2|MICL","GOLIM2|GOS-28|GOS28|GOS28/P28|GS28|P28","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.956604345","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.956604345, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179317,127754,114948,"-","RP11-74C13.1","CLEC12A","SOX13","CLL-1|CLL1|DCAL-2|MICL","ICA12|Sox-13","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.999971338","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.999971338, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179318,127754,112680,"-","-","CLEC12A","STX5","CLL-1|CLL1|DCAL-2|MICL","SED5|STX5A","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.999608123","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.999608123, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179319,127754,116794,"-","RP11-351M8.1","CLEC12A","MESDC2","CLL-1|CLL1|DCAL-2|MICL","BOCA|MESD","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.994808785","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.994808785, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179320,127754,114225,"-","-","CLEC12A","STX10","CLL-1|CLL1|DCAL-2|MICL","SYN10|hsyn10","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.993933901","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.993933901, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179321,127754,121486,"-","RP11-307C12.2","CLEC12A","PBXIP1","CLL-1|CLL1|DCAL-2|MICL","HPIP","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.995319288","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.995319288, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179322,127754,120515,"-","RP3-469D22.2","CLEC12A","TMEM57","CLL-1|CLL1|DCAL-2|MICL","MACOILIN","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.771127028","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.771127028, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179323,127754,114887,"-","-","CLEC12A","ADAMTS2","CLL-1|CLL1|DCAL-2|MICL","ADAM-TS2|ADAMTS-2|ADAMTS-3|NPI|PC I-NP|PCI-NP|PCINP|PCPNI|PNPI","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.993019577","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.993019577, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179324,127754,125534,"-","RP5-870F10.2","CLEC12A","SNAP47","CLL-1|CLL1|DCAL-2|MICL","C1orf142|HEL170|SNAP-47|SVAP1","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.959113485","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.959113485, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
"CD371","Q5QGZ9",1179325,127754,114222,"-","RP4-560B9.3","CLEC12A","VAMP4","CLL-1|CLL1|DCAL-2|MICL","VAMP-4|VAMP24","Affinity Capture-MS","physical","Huttlin EL (2015)",26186194,9606,9606,"High Throughput","0.839647425","-","BioPlex 1.0 HEK 293T cells CompPASS score = 0.839647425, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.","BIOGRID","CD371",NA,"CD371",NA
